2026-03-28T23:14:50Z,44355768.02471844,44355768.02471844,176349574.05850512,176349574.05850512,0
2026-03-28T23:16:37Z,44355768.02471844,44355768.02471844,176349574.05850512,176349574.05850512,0
2026-03-28T23:19:49Z,44355672.980582364,44355672.980582364,176303759.80283868,176303759.80283868,0
2026-03-28T23:31:39Z,44355672.980582364,44355672.980582364,176303759.80283868,176303759.80283868,0
2026-03-28T23:46:43Z,44355672.980582364,44355672.980582364,176303759.80283868,176303759.80283868,0
2026-03-29T00:01:47Z,44355577.96043389,44355577.96043389,176255841.9426943,176255841.9426943,0
2026-03-29T00:16:50Z,44355577.96043389,44355577.96043389,176255841.9426943,176255841.9426943,0
2026-03-29T00:31:54Z,44355482.77313274,44355482.77313274,176197354.91130775,176197354.91130775,0
2026-03-29T00:46:58Z,44355482.77313274,44355482.77313274,176197354.91130775,176197354.91130775,0
2026-03-29T01:02:02Z,44355387.028166786,44355387.028166786,176164104.77008796,176164104.77008796,0
2026-03-29T01:17:06Z,44355387.028166786,44355387.028166786,176164104.77008796,176164104.77008796,0
2026-03-29T01:32:10Z,44355293.0432408,44355293.0432408,176093259.62419075,176093259.62419075,0
2026-03-29T01:47:13Z,44355293.0432408,44355293.0432408,176093259.62419075,176093259.62419075,0
2026-03-29T02:02:17Z,44355196.2778296,44355196.2778296,176053752.93975395,176053752.93975395,0
