2026-03-28T23:14:50Z,10939479.934818408,10939479.934818408,3938437274.639803,3938437274.639803,0
2026-03-28T23:16:36Z,10939479.934818408,10939479.934818408,3938437274.639803,3938437274.639803,0
2026-03-28T23:19:48Z,10939479.934818408,10939479.934818408,3938437274.639803,3938437274.639803,0
2026-03-28T23:31:38Z,10939479.934818408,10939479.934818408,3938437274.639803,3938437274.639803,0
2026-03-28T23:46:42Z,10939340.24774491,10939340.24774491,3937940290.188818,3937940290.188818,0
2026-03-29T00:01:46Z,10939340.24774491,10939340.24774491,3937940290.188818,3937940290.188818,0
2026-03-29T00:16:50Z,10939200.303014439,10939200.303014439,3937442881.2695174,3937442881.2695174,0
2026-03-29T00:31:54Z,10939200.303014439,10939200.303014439,3937442881.2695174,3937442881.2695174,0
2026-03-29T00:46:58Z,10939060.11202471,10939060.11202471,3936984004.552879,3936984004.552879,0
2026-03-29T01:02:02Z,10939060.11202471,10939060.11202471,3936984004.552879,3936984004.552879,0
2026-03-29T01:17:05Z,10938919.800571684,10938919.800571684,3936470579.583742,3936470579.583742,0
2026-03-29T01:32:09Z,10938919.800571684,10938919.800571684,3936470579.583742,3936470579.583742,0
2026-03-29T01:47:13Z,10938777.80220036,10938777.80220036,3935969076.605193,3935969076.605193,0
2026-03-29T02:02:17Z,10938777.80220036,10938777.80220036,3935969076.605193,3935969076.605193,0
2026-03-29T02:17:20Z,10938637.06534358,10938637.06534358,3935462103.899479,3935462103.899479,0
2026-03-29T02:32:24Z,10938637.06534358,10938637.06534358,3935462103.899479,3935462103.899479,0
2026-03-29T02:47:28Z,10938495.943842422,10938495.943842422,3934963131.582226,3934963131.582226,0
2026-03-29T03:02:32Z,10938495.943842422,10938495.943842422,3934963131.582226,3934963131.582226,0
2026-03-29T03:17:36Z,10938356.070903158,10938356.070903158,3934425391.2025785,3934425391.2025785,0
2026-03-29T03:32:40Z,10938356.070903158,10938356.070903158,3934425391.2025785,3934425391.2025785,0
2026-03-29T04:09:36Z,10938214.5388503,10938214.5388503,3933924599.169733,3933924599.169733,0
2026-03-29T04:24:41Z,10938058.438491356,10938058.438491356,3933371650.9181185,3933371650.9181185,0
2026-03-29T04:39:45Z,10938058.438491356,10938058.438491356,3933371650.9181185,3933371650.9181185,0
2026-03-29T04:54:49Z,10937917.980999859,10937917.980999859,3932865834.086058,3932865834.086058,0
2026-03-29T05:09:53Z,10937917.980999859,10937917.980999859,3932865834.086058,3932865834.086058,0
2026-03-29T05:24:58Z,10937776.567676742,10937776.567676742,3932365366.253812,3932365366.253812,0
2026-03-29T05:40:02Z,10937776.567676742,10937776.567676742,3932365366.253812,3932365366.253812,0
2026-03-29T05:55:06Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
2026-03-29T06:10:11Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
2026-03-29T14:23:39Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
2026-03-29T14:38:43Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
2026-03-29T14:53:48Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
2026-03-29T15:08:52Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
2026-03-29T15:24:49Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
2026-03-29T15:39:54Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
2026-03-29T15:54:58Z,10937636.669951677,10937636.669951677,3931873012.4483647,3931873012.4483647,0
