2026-03-28T23:14:50Z,42209432.4371236,42209432.4371236,18286041.830327548,18286041.830327548,0
2026-03-28T23:16:37Z,42209432.4371236,42209432.4371236,18286041.830327548,18286041.830327548,0
2026-03-28T23:19:49Z,42209294.9946013,42209294.9946013,18280568.23813519,18280568.23813519,0
2026-03-28T23:31:39Z,42209294.9946013,42209294.9946013,18280568.23813519,18280568.23813519,0
2026-03-28T23:46:43Z,42209294.9946013,42209294.9946013,18280568.23813519,18280568.23813519,0
2026-03-29T00:01:47Z,42209157.81729346,42209157.81729346,18275107.588777795,18275107.588777795,0
2026-03-29T00:16:50Z,42209157.81729346,42209157.81729346,18275107.588777795,18275107.588777795,0
2026-03-29T00:31:54Z,42209020.20069588,42209020.20069588,18269615.380139023,18269615.380139023,0
2026-03-29T00:46:58Z,42209020.20069588,42209020.20069588,18269615.380139023,18269615.380139023,0
2026-03-29T01:02:02Z,42208881.042714715,42208881.042714715,18264091.898193423,18264091.898193423,0
2026-03-29T01:17:06Z,42208881.042714715,42208881.042714715,18264091.898193423,18264091.898193423,0
2026-03-29T01:32:10Z,42208744.33102808,42208744.33102808,18258655.1883122,18258655.1883122,0
2026-03-29T01:47:13Z,42208744.33102808,42208744.33102808,18258655.1883122,18258655.1883122,0
2026-03-29T02:02:17Z,42208603.7953442,42208603.7953442,18253077.490670703,18253077.490670703,0
