2026-03-28T23:14:50Z,11412632.202800328,11412632.202800328,53969382.48323554,53969382.48323554,0
2026-03-28T23:16:36Z,11412632.202800328,11412632.202800328,53969382.48323554,53969382.48323554,0
2026-03-28T23:19:49Z,11412645.988047054,11412645.988047054,53945499.26897608,53945499.26897608,0
2026-03-28T23:31:39Z,11412645.988047054,11412645.988047054,53945499.26897608,53945499.26897608,0
2026-03-28T23:46:43Z,11412645.988047054,11412645.988047054,53945499.26897608,53945499.26897608,0
2026-03-29T00:01:46Z,11412659.73705682,11412659.73705682,53921650.943406805,53921650.943406805,0
2026-03-29T00:16:50Z,11412659.73705682,11412659.73705682,53921650.943406805,53921650.943406805,0
2026-03-29T00:31:54Z,11412673.52485795,11412673.52485795,53897745.3814883,53897745.3814883,0
2026-03-29T00:46:58Z,11412673.52485795,11412673.52485795,53897745.3814883,53897745.3814883,0
2026-03-29T01:02:02Z,11412687.46037564,11412687.46037564,53871330.94487913,53871330.94487913,0
2026-03-29T01:17:06Z,11412701.275799282,11412701.275799282,53847612.5282592,53847612.5282592,0
2026-03-29T01:32:10Z,11412701.275799282,11412701.275799282,53847612.5282592,53847612.5282592,0
2026-03-29T01:47:13Z,11412701.275799282,11412701.275799282,53847612.5282592,53847612.5282592,0
